week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2025-01-06,P014,S024,288,0,103,185,0
2025-01-13,P014,S024,185,113,80,218,0
2025-01-20,P014,S024,218,38,98,158,0
2025-01-27,P014,S024,158,156,143,171,0
2025-02-03,P014,S024,171,43,105,109,0
2025-02-10,P014,S024,109,134,112,131,0
2025-02-17,P014,S024,131,153,94,190,0
2025-02-24,P014,S024,190,89,91,188,0
2025-03-03,P014,S024,188,104,78,214,0
2025-03-10,P014,S024,214,48,110,152,0
2025-03-17,P014,S024,152,77,108,121,0
2025-03-24,P014,S024,121,81,99,103,0
2025-03-31,P014,S024,103,198,110,191,0
2025-04-07,P014,S024,191,63,96,158,0
2025-04-14,P014,S024,158,166,110,214,0
2025-04-21,P014,S024,214,132,157,189,0
2025-04-28,P014,S024,189,0,90,99,0
2025-05-05,P014,S024,99,156,166,89,0
2025-05-12,P014,S024,89,97,86,100,0
2025-05-19,P014,S024,100,129,129,100,0
2025-05-26,P014,S024,100,189,92,197,0
2025-06-02,P014,S024,197,37,118,116,0
2025-06-09,P014,S024,116,164,106,174,0
2025-06-16,P014,S024,174,139,93,220,0
2025-01-06,P015,S024,345,0,105,240,0
2025-01-13,P015,S024,240,21,107,154,0
2025-01-20,P015,S024,154,125,108,171,0
2025-01-27,P015,S024,171,68,76,163,0
2025-02-03,P015,S024,163,66,124,105,0
2025-02-10,P015,S024,105,193,111,187,0
2025-02-17,P015,S024,187,110,127,170,0
2025-02-24,P015,S024,170,239,206,203,0
2025-03-03,P015,S024,203,45,104,144,0
2025-03-10,P015,S024,144,140,85,199,0
2025-03-17,P015,S024,199,53,96,156,0
2025-03-24,P015,S024,156,71,100,127,0
2025-03-31,P015,S024,127,90,124,93,0
2025-04-07,P015,S024,93,187,123,157,0
2025-04-14,P015,S024,157,162,121,198,0
2025-04-21,P015,S024,198,105,114,189,0
2025-04-28,P015,S024,189,160,210,139,0
2025-05-05,P015,S024,139,39,93,85,0
2025-05-12,P015,S024,85,147,103,129,0
2025-05-19,P015,S024,129,96,86,139,0
2025-05-26,P015,S024,139,155,85,209,0
2025-06-02,P015,S024,209,19,83,145,0
2025-06-09,P015,S024,145,50,88,107,0
2025-06-16,P015,S024,107,159,98,168,0
2025-01-06,P016,S024,281,93,159,215,0
2025-01-13,P016,S024,215,66,87,194,0
2025-01-20,P016,S024,194,26,122,98,0
2025-01-27,P016,S024,98,207,117,188,0
2025-02-03,P016,S024,188,56,87,157,0
2025-02-10,P016,S024,157,77,107,127,0
2025-02-17,P016,S024,127,165,82,210,0
2025-02-24,P016,S024,210,28,123,115,0
2025-03-03,P016,S024,115,89,98,106,0
2025-03-10,P016,S024,106,168,74,200,0
2025-03-17,P016,S024,200,32,90,142,0
2025-03-24,P016,S024,142,113,119,136,0
2025-03-31,P016,S024,136,60,90,106,0
2025-04-07,P016,S024,106,312,203,215,0
2025-04-14,P016,S024,215,30,94,151,0
2025-04-21,P016,S024,151,104,112,143,0
2025-04-28,P016,S024,143,42,96,89,0
2025-05-05,P016,S024,89,156,102,143,0
2025-05-12,P016,S024,143,42,82,103,0
2025-05-19,P016,S024,103,93,86,110,0
2025-05-26,P016,S024,110,105,106,109,0
2025-06-02,P016,S024,109,191,89,211,0
2025-06-09,P016,S024,211,74,89,196,0
2025-06-16,P016,S024,196,61,115,142,0
2025-01-06,P017,S024,310,0,102,208,0
2025-01-13,P017,S024,208,0,85,123,0
2025-01-20,P017,S024,123,132,89,166,0
2025-01-27,P017,S024,166,81,139,108,0
2025-02-03,P017,S024,108,87,101,94,0
2025-02-10,P017,S024,94,162,112,144,0
2025-02-17,P017,S024,144,125,90,179,0
2025-02-24,P017,S024,179,88,79,188,0
2025-03-03,P017,S024,188,101,93,196,0
2025-03-10,P017,S024,196,52,92,156,0
2025-03-17,P017,S024,156,35,89,102,0
2025-03-24,P017,S024,102,246,147,201,0
2025-03-31,P017,S024,201,38,93,146,0
2025-04-07,P017,S024,146,82,91,137,0
2025-04-14,P017,S024,137,79,113,103,0
2025-04-21,P017,S024,103,175,79,199,0
2025-04-28,P017,S024,199,35,101,133,0
2025-05-05,P017,S024,133,100,118,115,0
2025-05-12,P017,S024,115,117,98,134,0
2025-05-19,P017,S024,134,119,86,167,0
2025-05-26,P017,S024,167,13,109,71,0
2025-06-02,P017,S024,71,251,126,196,0
2025-06-09,P017,S024,196,49,89,156,0
2025-06-16,P017,S024,156,53,91,118,0
2025-01-06,P018,S024,326,0,101,225,0
2025-01-13,P018,S024,225,9,86,148,0
2025-01-20,P018,S024,148,73,96,125,0
2025-01-27,P018,S024,125,97,100,122,0
2025-02-03,P018,S024,122,32,79,75,0
2025-02-10,P018,S024,75,202,108,169,0
2025-02-17,P018,S024,169,35,87,117,0
2025-02-24,P018,S024,117,111,84,144,0
2025-03-03,P018,S024,144,81,102,123,0
2025-03-10,P018,S024,123,82,108,97,0
2025-03-17,P018,S024,97,136,96,137,0
2025-03-24,P018,S024,137,69,81,125,0
2025-03-31,P018,S024,125,63,95,93,0
2025-04-07,P018,S024,93,79,82,90,0
2025-04-14,P018,S024,90,213,87,216,0
2025-04-21,P018,S024,216,76,124,168,0
2025-04-28,P018,S024,168,75,110,133,0
2025-05-05,P018,S024,133,196,137,192,0
2025-05-12,P018,S024,192,120,150,162,0
2025-05-19,P018,S024,162,233,198,197,0
2025-05-26,P018,S024,197,39,125,111,0
2025-06-02,P018,S024,111,115,94,132,0
2025-06-09,P018,S024,132,118,109,141,0
2025-06-16,P018,S024,141,80,99,122,0
2025-01-06,P019,S024,328,0,102,226,0
2025-01-13,P019,S024,226,50,103,173,0
2025-01-20,P019,S024,173,21,89,105,0
2025-01-27,P019,S024,105,285,215,175,0
2025-02-03,P019,S024,175,12,99,88,0
2025-02-10,P019,S024,88,102,80,110,0
2025-02-17,P019,S024,110,201,95,216,0
2025-02-24,P019,S024,216,98,172,142,0
2025-03-03,P019,S024,142,210,131,221,0
2025-03-10,P019,S024,221,96,93,224,0
2025-03-17,P019,S024,224,14,84,154,0
2025-03-24,P019,S024,154,57,111,100,0
2025-03-31,P019,S024,100,128,100,128,0
2025-04-07,P019,S024,128,190,181,137,0
2025-04-14,P019,S024,137,158,76,219,0
2025-04-21,P019,S024,219,10,84,145,0
2025-04-28,P019,S024,145,141,101,185,0
2025-05-05,P019,S024,185,158,150,193,0
2025-05-12,P019,S024,193,76,118,151,0
2025-05-19,P019,S024,151,107,136,122,0
2025-05-26,P019,S024,122,169,88,203,0
2025-06-02,P019,S024,203,106,120,189,0
2025-06-09,P019,S024,189,68,115,142,0
2025-06-16,P019,S024,142,156,134,164,0
2025-01-06,P020,S024,186,18,81,123,0
2025-01-13,P020,S024,123,158,109,172,0
2025-01-20,P020,S024,172,35,87,120,0
2025-01-27,P020,S024,120,215,112,223,0
2025-02-03,P020,S024,223,22,160,85,0
2025-02-10,P020,S024,85,174,121,138,0
2025-02-17,P020,S024,138,181,106,213,0
2025-02-24,P020,S024,213,1,107,107,0
2025-03-03,P020,S024,107,129,84,152,0
2025-03-10,P020,S024,152,106,88,170,0
2025-03-17,P020,S024,170,82,120,132,0
2025-03-24,P020,S024,132,91,98,125,0
2025-03-31,P020,S024,125,115,111,129,0
2025-04-07,P020,S024,129,100,109,120,0
2025-04-14,P020,S024,120,137,112,145,0
2025-04-21,P020,S024,145,84,100,129,0
2025-04-28,P020,S024,129,106,108,127,0
2025-05-05,P020,S024,127,64,76,115,0
2025-05-12,P020,S024,115,95,98,112,0
2025-05-19,P020,S024,112,130,85,157,0
2025-05-26,P020,S024,157,154,126,185,0
2025-06-02,P020,S024,185,61,105,141,0
2025-06-09,P020,S024,141,99,110,130,0
2025-06-16,P020,S024,130,129,79,180,0
2025-01-06,P001,S025,339,0,101,238,0
2025-01-13,P001,S025,238,0,116,122,0
2025-01-20,P001,S025,122,201,117,206,0
2025-01-27,P001,S025,206,71,104,173,0
2025-02-03,P001,S025,173,92,106,159,0
2025-02-10,P001,S025,159,122,85,196,0
2025-02-17,P001,S025,196,25,92,129,0
2025-02-24,P001,S025,129,113,114,128,0
2025-03-03,P001,S025,128,139,96,171,0
2025-03-10,P001,S025,171,130,93,208,0
2025-03-17,P001,S025,208,59,115,152,0
2025-03-24,P001,S025,152,146,123,175,0
2025-03-31,P001,S025,175,42,110,107,0
2025-04-07,P001,S025,107,95,102,100,0
2025-04-14,P001,S025,100,208,95,213,0
2025-04-21,P001,S025,213,0,95,118,0
2025-04-28,P001,S025,118,75,109,84,0
2025-05-05,P001,S025,84,209,75,218,0
2025-05-12,P001,S025,218,0,75,143,0
2025-05-19,P001,S025,143,147,104,186,0
2025-05-26,P001,S025,186,87,86,187,0
2025-06-02,P001,S025,187,102,90,199,0
2025-06-09,P001,S025,199,39,94,144,0
2025-06-16,P001,S025,144,94,112,126,0
2025-01-06,P002,S025,206,48,103,151,0
2025-01-13,P002,S025,151,124,122,153,0
2025-01-20,P002,S025,153,137,112,178,0
2025-01-27,P002,S025,178,68,123,123,0
2025-02-03,P002,S025,123,160,96,187,0
2025-02-10,P002,S025,187,64,90,161,0
2025-02-17,P002,S025,161,83,122,122,0
2025-02-24,P002,S025,122,146,93,175,0
2025-03-03,P002,S025,175,14,93,96,0
2025-03-10,P002,S025,96,108,120,84,0
2025-03-17,P002,S025,84,257,193,148,0
2025-03-24,P002,S025,148,221,208,161,0
2025-03-31,P002,S025,161,84,81,164,0
2025-04-07,P002,S025,164,132,94,202,0
2025-04-14,P002,S025,202,109,152,159,0
2025-04-21,P002,S025,159,74,90,143,0
2025-04-28,P002,S025,143,56,116,83,0
2025-05-05,P002,S025,83,153,110,126,0
2025-05-12,P002,S025,126,63,101,88,0
2025-05-19,P002,S025,88,162,106,144,0
2025-05-26,P002,S025,144,145,91,198,0
2025-06-02,P002,S025,198,92,105,185,0
2025-06-09,P002,S025,185,49,141,93,0
2025-06-16,P002,S025,93,151,88,156,0
2025-01-06,P003,S025,167,102,103,166,0
2025-01-13,P003,S025,166,69,118,117,0
2025-01-20,P003,S025,117,180,102,195,0
2025-01-27,P003,S025,195,41,110,126,0
2025-02-03,P003,S025,126,127,104,149,0
2025-02-10,P003,S025,149,169,122,196,0
2025-02-17,P003,S025,196,10,106,100,0
2025-02-24,P003,S025,100,139,111,128,0
2025-03-03,P003,S025,128,216,108,236,0
2025-03-10,P003,S025,236,29,93,172,0
2025-03-17,P003,S025,172,141,129,184,0
2025-03-24,P003,S025,184,159,155,188,0
2025-03-31,P003,S025,188,169,175,182,0
2025-04-07,P003,S025,182,57,108,131,0
2025-04-14,P003,S025,131,62,82,111,0
2025-04-21,P003,S025,111,66,91,86,0
2025-04-28,P003,S025,86,130,123,93,0
2025-05-05,P003,S025,93,186,118,161,0
2025-05-12,P003,S025,161,64,86,139,0
2025-05-19,P003,S025,139,122,91,170,0
2025-05-26,P003,S025,170,58,100,128,0
2025-06-02,P003,S025,128,182,104,206,0
2025-06-09,P003,S025,206,88,108,186,0
2025-06-16,P003,S025,186,146,122,210,0
2025-01-06,P004,S025,195,142,164,173,0
2025-01-13,P004,S025,173,75,150,98,0
2025-01-20,P004,S025,98,98,92,104,0
2025-01-27,P004,S025,104,160,110,154,0
2025-02-03,P004,S025,154,157,100,211,0
2025-02-10,P004,S025,211,79,109,181,0
2025-02-17,P004,S025,181,76,79,178,0
2025-02-24,P004,S025,178,95,117,156,0
2025-03-03,P004,S025,156,105,97,164,0
2025-03-10,P004,S025,164,95,107,152,0
2025-03-17,P004,S025,152,99,91,160,0
2025-03-24,P004,S025,160,140,106,194,0
2025-03-31,P004,S025,194,60,87,167,0
2025-04-07,P004,S025,167,118,93,192,0
2025-04-14,P004,S025,192,18,106,104,0
2025-04-21,P004,S025,104,146,117,133,0
2025-04-28,P004,S025,133,78,88,123,0
2025-05-05,P004,S025,123,172,119,176,0
2025-05-12,P004,S025,176,38,109,105,0
2025-05-19,P004,S025,105,121,88,138,0
2025-05-26,P004,S025,138,140,103,175,0
2025-06-02,P004,S025,175,135,92,218,0
2025-06-09,P004,S025,218,14,86,146,0
2025-06-16,P004,S025,146,83,125,104,0
2025-01-06,P005,S025,349,0,111,238,0
2025-01-13,P005,S025,238,0,81,157,0
2025-01-20,P005,S025,157,24,85,96,0
2025-01-27,P005,S025,96,221,115,202,0
2025-02-03,P005,S025,202,96,116,182,0
2025-02-10,P005,S025,182,109,91,200,0
2025-02-17,P005,S025,200,25,104,121,0
2025-02-24,P005,S025,121,128,114,135,0
2025-03-03,P005,S025,135,60,84,111,0
2025-03-10,P005,S025,111,80,89,102,0
2025-03-17,P005,S025,102,185,112,175,0
2025-03-24,P005,S025,175,152,164,163,0
2025-03-31,P005,S025,163,48,90,121,0
2025-04-07,P005,S025,121,134,91,164,0
2025-04-14,P005,S025,164,66,114,116,0
2025-04-21,P005,S025,116,49,87,78,0
2025-04-28,P005,S025,78,149,108,119,0
2025-05-05,P005,S025,119,220,106,233,0
2025-05-12,P005,S025,233,34,92,175,0
2025-05-19,P005,S025,175,129,111,193,0
2025-05-26,P005,S025,193,0,84,109,0
2025-06-02,P005,S025,109,61,75,95,0
2025-06-09,P005,S025,95,278,202,171,0
2025-06-16,P005,S025,171,153,119,205,0
2025-01-06,P006,S025,347,0,90,257,0
2025-01-13,P006,S025,257,0,90,167,0
2025-01-20,P006,S025,167,55,120,102,0
2025-01-27,P006,S025,102,151,106,147,0
2025-02-03,P006,S025,147,136,89,194,0
2025-02-10,P006,S025,194,79,87,186,0
2025-02-17,P006,S025,186,0,88,98,0
2025-02-24,P006,S025,98,106,84,120,0
2025-03-03,P006,S025,120,67,91,96,0
2025-03-10,P006,S025,96,158,116,138,0
2025-03-17,P006,S025,138,51,100,89,0
2025-03-24,P006,S025,89,191,103,177,0
2025-03-31,P006,S025,177,129,113,193,0
2025-04-07,P006,S025,193,93,110,176,0
2025-04-14,P006,S025,176,116,125,167,0
2025-04-21,P006,S025,167,92,144,115,0
2025-04-28,P006,S025,115,217,179,153,0
2025-05-05,P006,S025,153,83,93,143,0
2025-05-12,P006,S025,143,125,88,180,0
2025-05-19,P006,S025,180,66,124,122,0
2025-05-26,P006,S025,122,147,140,129,0
2025-06-02,P006,S025,129,145,92,182,0
2025-06-09,P006,S025,182,162,216,128,0
2025-06-16,P006,S025,128,196,139,185,0
2025-01-06,P007,S025,243,18,99,162,0
2025-01-13,P007,S025,162,133,98,197,0
2025-01-20,P007,S025,197,137,117,217,0
2025-01-27,P007,S025,217,40,83,174,0
2025-02-03,P007,S025,174,67,101,140,0
2025-02-10,P007,S025,140,37,102,75,0
2025-02-17,P007,S025,75,214,137,152,0
2025-02-24,P007,S025,152,72,114,110,0
2025-03-03,P007,S025,110,284,217,177,0
2025-03-10,P007,S025,177,147,118,206,0
2025-03-17,P007,S025,206,3,97,112,0
2025-03-24,P007,S025,112,154,99,167,0
2025-03-31,P007,S025,167,22,76,113,0
2025-04-07,P007,S025,113,163,94,182,0
2025-04-14,P007,S025,182,137,202,117,0
2025-04-21,P007,S025,117,88,113,92,0
2025-04-28,P007,S025,92,147,94,145,0
2025-05-05,P007,S025,145,128,99,174,0
2025-05-12,P007,S025,174,80,86,168,0
2025-05-19,P007,S025,168,45,99,114,0
2025-05-26,P007,S025,114,218,111,221,0
2025-06-02,P007,S025,221,1,80,142,0
2025-06-09,P007,S025,142,62,129,75,0
2025-06-16,P007,S025,75,278,125,228,0
2025-01-06,P008,S025,294,34,178,150,0
2025-01-13,P008,S025,150,91,81,160,0
2025-01-20,P008,S025,160,55,104,111,0
2025-01-27,P008,S025,111,166,138,139,0
2025-02-03,P008,S025,139,100,80,159,0
2025-02-10,P008,S025,159,122,101,180,0
2025-02-17,P008,S025,180,118,113,185,0
2025-02-24,P008,S025,185,108,87,206,0
2025-03-03,P008,S025,206,0,110,96,0
2025-03-10,P008,S025,96,123,95,124,0
2025-03-17,P008,S025,124,57,83,98,0
2025-03-24,P008,S025,98,178,111,165,0
2025-03-31,P008,S025,165,79,97,147,0
2025-04-07,P008,S025,147,79,114,112,0
2025-04-14,P008,S025,112,102,98,116,0
2025-04-21,P008,S025,116,167,105,178,0
2025-04-28,P008,S025,178,5,89,94,0
2025-05-05,P008,S025,94,125,102,117,0
2025-05-12,P008,S025,117,148,109,156,0
2025-05-19,P008,S025,156,105,118,143,0
2025-05-26,P008,S025,143,52,123,72,0
2025-06-02,P008,S025,72,89,96,65,0
2025-06-09,P008,S025,65,132,86,111,0
2025-06-16,P008,S025,111,175,90,196,0
2025-01-06,P009,S025,342,0,82,260,0
2025-01-13,P009,S025,260,15,100,175,0
2025-01-20,P009,S025,175,31,92,114,0
2025-01-27,P009,S025,114,156,87,183,0
2025-02-03,P009,S025,183,130,104,209,0
2025-02-10,P009,S025,209,36,88,157,0
2025-02-17,P009,S025,157,82,92,147,0
2025-02-24,P009,S025,147,180,107,220,0
2025-03-03,P009,S025,220,25,88,157,0
2025-03-10,P009,S025,157,151,94,214,0
2025-03-17,P009,S025,214,17,113,118,0
2025-03-24,P009,S025,118,173,109,182,0
2025-03-31,P009,S025,182,72,109,145,0
2025-04-07,P009,S025,145,159,105,199,0
2025-04-14,P009,S025,199,14,85,128,0
2025-04-21,P009,S025,128,190,124,194,0
2025-04-28,P009,S025,194,38,88,144,0
2025-05-05,P009,S025,144,73,92,125,0
2025-05-12,P009,S025,125,81,118,88,0
2025-05-19,P009,S025,88,122,91,119,0
2025-05-26,P009,S025,119,162,114,167,0
2025-06-02,P009,S025,167,71,100,138,0
2025-06-09,P009,S025,138,124,152,110,0
2025-06-16,P009,S025,110,127,99,138,0
2025-01-06,P010,S025,271,0,92,179,0
2025-01-13,P010,S025,179,106,113,172,0
2025-01-20,P010,S025,172,17,110,79,0
2025-01-27,P010,S025,79,216,117,178,0
2025-02-03,P010,S025,178,115,108,185,0
2025-02-10,P010,S025,185,28,102,111,0
2025-02-17,P010,S025,111,158,85,184,0
2025-02-24,P010,S025,184,109,91,202,0
2025-03-03,P010,S025,202,40,168,74,0
2025-03-10,P010,S025,74,111,82,103,0
2025-03-17,P010,S025,103,70,80,93,0
2025-03-24,P010,S025,93,129,105,117,0
2025-03-31,P010,S025,117,96,105,108,0
2025-04-07,P010,S025,108,145,94,159,0
2025-04-14,P010,S025,159,104,102,161,0
2025-04-21,P010,S025,161,74,103,132,0
2025-04-28,P010,S025,132,176,97,211,0
2025-05-05,P010,S025,211,65,151,125,0
2025-05-12,P010,S025,125,93,104,114,0
2025-05-19,P010,S025,114,169,104,179,0
2025-05-26,P010,S025,179,64,100,143,0
2025-06-02,P010,S025,143,68,92,119,0
2025-06-09,P010,S025,119,263,158,224,0
2025-06-16,P010,S025,224,78,115,187,0
2025-01-06,P011,S025,236,89,113,212,0
2025-01-13,P011,S025,212,97,116,193,0
2025-01-20,P011,S025,193,45,112,126,0
2025-01-27,P011,S025,126,77,81,122,0
2025-02-03,P011,S025,122,160,115,167,0
2025-02-10,P011,S025,167,87,101,153,0
2025-02-17,P011,S025,153,36,99,90,0
2025-02-24,P011,S025,90,202,163,129,0
2025-03-03,P011,S025,129,253,169,213,0
2025-03-10,P011,S025,213,60,103,170,0
2025-03-17,P011,S025,170,101,161,110,0
2025-03-24,P011,S025,110,127,120,117,0
2025-03-31,P011,S025,117,248,213,152,0
2025-04-07,P011,S025,152,165,85,232,0
2025-04-14,P011,S025,232,51,92,191,0
2025-04-21,P011,S025,191,27,85,133,0
2025-04-28,P011,S025,133,174,115,192,0
2025-05-05,P011,S025,192,13,79,126,0
2025-05-12,P011,S025,126,101,108,119,0
2025-05-19,P011,S025,119,104,81,142,0
2025-05-26,P011,S025,142,205,153,194,0
2025-06-02,P011,S025,194,104,89,209,0
2025-06-09,P011,S025,209,0,81,128,0
2025-06-16,P011,S025,128,132,90,170,0
2025-01-06,P012,S025,328,0,111,217,0
2025-01-13,P012,S025,217,0,89,128,0
2025-01-20,P012,S025,128,130,119,139,0
2025-01-27,P012,S025,139,117,103,153,0
2025-02-03,P012,S025,153,22,97,78,0
2025-02-10,P012,S025,78,194,87,185,0
2025-02-17,P012,S025,185,93,101,177,0
2025-02-24,P012,S025,177,129,116,190,0
2025-03-03,P012,S025,190,163,188,165,0
2025-03-10,P012,S025,165,133,155,143,0
2025-03-17,P012,S025,143,157,134,166,0
2025-03-24,P012,S025,166,71,87,150,0
2025-03-31,P012,S025,150,99,105,144,0
2025-04-07,P012,S025,144,142,99,187,0
2025-04-14,P012,S025,187,29,114,102,0
2025-04-21,P012,S025,102,141,119,124,0
2025-04-28,P012,S025,124,204,163,165,0
2025-05-05,P012,S025,165,58,92,131,0
2025-05-12,P012,S025,131,75,81,125,0
2025-05-19,P012,S025,125,83,89,119,0
2025-05-26,P012,S025,119,101,111,109,0
2025-06-02,P012,S025,109,214,96,227,0
2025-06-09,P012,S025,227,53,78,202,0
2025-06-16,P012,S025,202,0,82,120,0
2025-01-06,P013,S025,327,0,91,236,0
2025-01-13,P013,S025,236,26,111,151,0
2025-01-20,P013,S025,151,249,193,207,0
2025-01-27,P013,S025,207,40,83,164,0
2025-02-03,P013,S025,164,122,106,180,0
2025-02-10,P013,S025,180,4,92,92,0
2025-02-17,P013,S025,92,84,76,100,0
2025-02-24,P013,S025,100,73,101,72,0
2025-03-03,P013,S025,72,147,91,128,0
2025-03-10,P013,S025,128,173,112,189,0
2025-03-17,P013,S025,189,112,155,146,0
2025-03-24,P013,S025,146,151,88,209,0
2025-03-31,P013,S025,209,66,115,160,0
2025-04-07,P013,S025,160,78,96,142,0
2025-04-14,P013,S025,142,120,185,77,0
2025-04-21,P013,S025,77,221,93,205,0
2025-04-28,P013,S025,205,85,103,187,0
2025-05-05,P013,S025,187,75,95,167,0
2025-05-12,P013,S025,167,85,106,146,0
2025-05-19,P013,S025,146,62,109,99,0
2025-05-26,P013,S025,99,81,115,65,0
2025-06-02,P013,S025,65,136,96,105,0
2025-06-09,P013,S025,105,173,85,193,0
2025-06-16,P013,S025,193,17,104,106,0
2025-01-06,P014,S025,313,0,105,208,0
2025-01-13,P014,S025,208,45,90,163,0
2025-01-20,P014,S025,163,180,160,183,0
2025-01-27,P014,S025,183,62,79,166,0
2025-02-03,P014,S025,166,64,99,131,0
2025-02-10,P014,S025,131,121,74,178,0
2025-02-17,P014,S025,178,73,111,140,0
2025-02-24,P014,S025,140,106,110,136,0
2025-03-03,P014,S025,136,139,77,198,0
2025-03-10,P014,S025,198,45,79,164,0
2025-03-17,P014,S025,164,74,101,137,0
2025-03-24,P014,S025,137,189,124,202,0
2025-03-31,P014,S025,202,27,114,115,0
2025-04-07,P014,S025,115,211,213,113,0
2025-04-14,P014,S025,113,105,85,133,0
2025-04-21,P014,S025,133,177,151,159,0
2025-04-28,P014,S025,159,109,113,155,0
2025-05-05,P014,S025,155,112,101,166,0
2025-05-12,P014,S025,166,158,155,169,0
2025-05-19,P014,S025,169,145,108,206,0
2025-05-26,P014,S025,206,90,115,181,0
2025-06-02,P014,S025,181,45,125,101,0
2025-06-09,P014,S025,101,157,108,150,0
2025-06-16,P014,S025,150,81,75,156,0
2025-01-06,P015,S025,191,86,100,177,0
2025-01-13,P015,S025,177,59,91,145,0
2025-01-20,P015,S025,145,172,115,202,0
2025-01-27,P015,S025,202,76,91,187,0
2025-02-03,P015,S025,187,47,123,111,0
2025-02-10,P015,S025,111,135,109,137,0
2025-02-17,P015,S025,137,157,102,192,0
2025-02-24,P015,S025,192,32,98,126,0
2025-03-03,P015,S025,126,131,116,141,0
2025-03-10,P015,S025,141,105,81,165,0
2025-03-17,P015,S025,165,139,88,216,0
2025-03-24,P015,S025,216,25,94,147,0
2025-03-31,P015,S025,147,60,89,118,0
2025-04-07,P015,S025,118,196,110,204,0
2025-04-14,P015,S025,204,135,134,205,0
2025-04-21,P015,S025,205,90,114,181,0
2025-04-28,P015,S025,181,95,79,197,0
2025-05-05,P015,S025,197,59,83,173,0
2025-05-12,P015,S025,173,126,107,192,0
2025-05-19,P015,S025,192,91,94,189,0
2025-05-26,P015,S025,189,73,85,177,0
2025-06-02,P015,S025,177,28,113,92,0
2025-06-09,P015,S025,92,198,101,189,0
2025-06-16,P015,S025,189,0,92,97,0
2025-01-06,P016,S025,285,0,109,176,0
2025-01-13,P016,S025,176,118,100,194,0
2025-01-20,P016,S025,194,68,113,149,0
2025-01-27,P016,S025,149,165,119,195,0
2025-02-03,P016,S025,195,128,89,234,0
2025-02-10,P016,S025,234,22,104,152,0
2025-02-17,P016,S025,152,39,78,113,0
2025-02-24,P016,S025,113,139,125,127,0
2025-03-03,P016,S025,127,182,97,212,0
2025-03-10,P016,S025,212,132,155,189,0
2025-03-17,P016,S025,189,100,86,203,0
2025-03-24,P016,S025,203,73,97,179,0
2025-03-31,P016,S025,179,82,81,180,0
2025-04-07,P016,S025,180,132,170,142,0
2025-04-14,P016,S025,142,90,122,110,0
2025-04-21,P016,S025,110,203,121,192,0
2025-04-28,P016,S025,192,105,126,171,0
2025-05-05,P016,S025,171,76,103,144,0
2025-05-12,P016,S025,144,108,112,140,0
2025-05-19,P016,S025,140,69,115,94,0
2025-05-26,P016,S025,94,268,189,173,0
2025-06-02,P016,S025,173,16,115,74,0
2025-06-09,P016,S025,74,221,123,172,0
2025-06-16,P016,S025,172,84,95,161,0
2025-01-06,P017,S025,336,0,111,225,0
2025-01-13,P017,S025,225,76,117,184,0
2025-01-20,P017,S025,184,113,87,210,0
